id	Fu	Ag	Ex	Re	Vi
0	2.7502410480350865	3.0131695444385658	1.5867829172943302	0.23516009706037147	1.7904705824335057
1	2.7023667350308447	0.4659659171383314	3.5910327044728123	0.9001151644660151	1.2436276981497265
2	1.7613620083074557	0.5858532570116356	1.0410416230204869	1.1467277633604602	3.023281301881268
3	1.9257889597679454	2.3234847888950116	1.6990529458353312	0.5588918132887037	2.1228906197709096
4	0.40584731129322643	1.9998853489438284	1.8952324725029723	1.9877644219346844	2.0319053828277704
5	3.079410054027597	0.03069167800422144	0.8343708011380786	0.2531860905363854	3.3401191687209537
6	1.70073293955863	0.46021312502176837	2.3069759467507813	1.6977743253562183	2.9878406120019214
7	1.3664365468601933	0.11169912794302676	2.8487180260125013	2.3680737399785134	2.3187668841628026
8	0.3502972614721709	2.405681968605661	2.449265446909585	2.6466731160775807	0.3839183805673049
9	1.0167134661987094	3.0066793310536473	2.861118732810616	1.3404730437986665	1.727974414240873
10	2.1213384060228604	1.7751085513008504	2.0841718075434312	2.302135934545518	0.6186879489817229
11	1.0759957708010615	2.630422434470065	2.476811210080382	2.0360634079425486	0.9558109283565908
12	1.8547929939601597	0.7389461612473068	2.409716656072855	1.2005015011679168	1.4866566591895614
13	3.6462798447672276	1.5230342016270397	2.9118271565861455	1.0088197608158684	0.710116856611087
14	3.4131123161585006	0.6475959106602631	2.1933151150346113	0.8465684905907779	1.6829268948904996
15	0.930058732608499	4.4294965449340005	0.9208231131384117	0.4601098557985159	1.1819452589032595
16	2.3522040733443634	1.4344210201201562	2.577114570171238	2.967175151417204	0.5395590108929517
17	2.6038262203720772	3.5546230831682664	1.9306686379879987	1.7057610720882084	0.03014413585863004
18	3.1240506985248415	0.22928659570801166	1.1556896598439512	2.529743848176537	0.4846570438923542
19	0.7212506473327952	2.906361990107106	2.1348172350896526	1.492856414296198	0.8860785675280557
20	1.844586546961575	2.151271721776029	0.633969229573116	2.957509582646181	0.6723411707126574
21	3.089479154000101	0.021092307597174807	2.8627491380584016	2.6518782857379373	0.6215444040770701
22	0.8356490274109928	2.999165801421951	1.1358535941938503	2.4010964185572043	1.2769358997259168
23	3.6041071578145765	1.1342969565023568	1.4360198196825902	1.1881998231436588	2.0833888026118257
24	2.2188778064080408	0.795354478522757	1.296147934991095	2.936979091333075	1.7494452389044983
25	1.4136265828851853	1.3225710750065818	0.5659640626948779	1.7597923253211998	2.490182577666484
26	0.9417990365227799	1.8145992612670736	3.6947528782449095	0.8832201300315601	1.2899329445562424
27	1.74435970847894	0.7299809198476406	1.7340569312342073	3.3885027020738177	0.4185120830549851
28	0.7419071925136824	2.8430601673566738	0.665738864060265	1.9122827739439332	1.837217638967281
29	0.6468483211050094	2.591970435581545	2.6198687500391	0.9492817485718117	2.900997484747909
30	2.60525279402193	1.1295198769137198	1.0866185632476437	1.0556200947086316	2.2061189652734785
31	1.7535422557403313	2.4221217709218172	1.4315973627415333	1.5551966035115077	0.5298021239981294
32	1.310624980128438	0.950640561656727	2.2376545734173785	1.2414502294116534	2.2354364521668906
33	1.374852212773948	1.2689285724112687	1.929805797468171	1.0097248727189971	2.7016663823803713
34	2.3711352089670195	1.6941397773805864	1.458750158789307	0.41068980163031277	2.670947923430595
35	0.10895465424666352	1.8508749449266408	2.3365182225444094	2.4826151574731026	2.0540600763957846
36	2.970104972713124	0.9980385615075863	0.2707142453040402	2.804797696080244	0.815650004693327
37	2.65857035978417	0.4715866637479932	2.651220499392579	1.0216801004839335	2.19161678363227
38	2.62054246099691	1.446782214753526	1.4066166813202072	1.3937310757803683	1.9943847934714256
39	1.2768081488973093	0.48486170413578106	1.652533932782911	2.5340580349125217	2.4917744374438637
40	2.408041154850333	2.6945071821000277	1.5551152733233857	1.3379727550791913	1.1091156986162338
41	1.0371971880478534	2.3003900085060915	1.9554070057055788	2.546690848121083	0.48410166691602124
42	1.1436793452980327	3.979044255940418	0.6060155386803233	2.975112890897193	0.7416182842311789
43	1.9525187621440803	3.5337374152916707	1.543131834678806	0.5571888171248555	0.14250682707792267
44	1.6285458171266398	3.583941834036396	0.2964464051404442	0.45169985150377584	3.2060467801284087
45	3.705124350495631	0.7229703129701094	2.3965564584745125	0.2363358286963152	0.8143118643112628
46	1.7392440716128348	0.6845364572596286	5.664934167038287	0.7087179103144992	0.6286909394661996
47	2.6429123067056777	1.183878659434775	0.3148869618184947	1.7555219767324497	2.518716505613891
48	1.9024522922317175	2.182296495719162	0.7839898541776104	0.544642985239354	2.4642034690979027
49	1.1446922388396261	2.436991443524497	2.5982296939284524	1.8636100168049268	0.2925979539934606
